listing_id,date
12493755,2017-02-08
12493755,2017-02-13
12493755,2017-02-15
12493755,2017-02-24
12493755,2017-02-26
12493755,2017-03-04
12493755,2017-03-06
12493755,2017-03-07
12493755,2017-03-09
12493755,2017-03-14
12493755,2017-03-26
12493755,2017-04-05
12493755,2017-04-08
12493755,2017-04-09
12493755,2017-04-11
12493755,2017-04-14
12493755,2017-04-19
12493755,2017-04-27
12493755,2017-04-28
16163330,2017-01-02
16163330,2017-01-11
16163330,2017-01-23
16163330,2017-02-05
16163330,2017-02-26
16163330,2017-03-09
16163330,2017-03-23
16163330,2017-03-27
16163330,2017-03-30
16163330,2017-04-04
16163330,2017-04-09
16163330,2017-04-16
16163330,2017-04-20
16163330,2017-04-26
16163330,2017-04-29
14375533,2016-09-05
14375533,2016-09-12
14375533,2016-09-16
14375533,2016-09-20
14375533,2016-09-22
14375533,2016-09-26
14375533,2016-09-30
14375533,2016-10-06
14375533,2016-10-17
14375533,2016-10-21
14375533,2016-10-25
14375533,2016-11-06
14375533,2016-11-09
14375533,2016-11-13
14375533,2016-11-22
14375533,2016-12-04
14375533,2016-12-27
14375533,2016-12-30
14375533,2017-01-01
14375533,2017-01-09
14375533,2017-03-01
14375533,2017-03-17
14375533,2017-03-23
14375533,2017-03-26
14375533,2017-04-04
14375533,2017-04-07
14375533,2017-04-16
14375533,2017-04-24
3129463,2014-09-01
3129463,2014-09-08
3129463,2014-09-15
3129463,2014-09-18
3129463,2014-09-26
3129463,2014-10-05
3129463,2014-10-11
3129463,2014-10-17
3129463,2014-10-19
3129463,2015-06-12
3129463,2015-06-15
3129463,2015-06-21
3129463,2015-06-24
3129463,2015-07-01
3129463,2015-07-06
3129463,2015-07-20
3129463,2015-07-27
3129463,2016-06-16
3129463,2016-06-21
3129463,2016-06-25
3129463,2016-06-28
3129463,2016-07-01
3129463,2016-07-07
3129463,2016-07-10
3129463,2016-07-17
3129463,2016-07-21
3129463,2016-07-26
3129463,2016-07-29
3129463,2016-08-01
3129463,2016-08-07
3129463,2016-10-28
3129463,2016-11-07
17111165,2017-02-28
17111165,2017-03-04
17111165,2017-03-20
17111165,2017-04-01
17111165,2017-04-11
17111165,2017-04-17
17111165,2017-04-30
9164681,2015-11-19
9164681,2015-11-29
9164681,2015-12-06
9164681,2015-12-13
9164681,2016-01-03
9164681,2016-01-26
9164681,2016-01-28
9164681,2016-01-31
9164681,2016-02-07
9164681,2016-02-13
9164681,2016-02-15
9164681,2016-02-21
9164681,2016-02-29
9164681,2016-03-06
9164681,2016-03-13
9164681,2016-03-20
9164681,2016-03-27
9164681,2016-04-03
9164681,2016-04-10
9164681,2016-04-15
9164681,2016-04-17
9164681,2016-05-02
9164681,2016-05-06
9164681,2016-05-15
9164681,2016-05-22
9164681,2016-05-25
9164681,2016-06-01
9164681,2016-06-12
9164681,2016-06-14
9164681,2016-06-23
9164681,2016-07-03
9164681,2016-07-07
9164681,2016-07-18
9164681,2016-07-29
9164681,2016-07-29
9164681,2016-07-31
9164681,2016-08-12
9164681,2016-08-14
9164681,2016-08-21
9164681,2016-09-06
9164681,2016-09-11
9164681,2016-09-15
9164681,2016-09-25
9164681,2016-10-04
9164681,2016-10-15
9164681,2016-10-18
9164681,2016-10-22
9164681,2016-10-24
9164681,2016-10-31
9164681,2016-11-04
9164681,2016-11-10
9164681,2016-11-26
9164681,2016-12-04
9164681,2016-12-30
9164681,2017-02-17
9164681,2017-03-04
9164681,2017-03-07
9164681,2017-03-26
9164681,2017-04-20
9164681,2017-04-26
6447131,2015-06-04
6447131,2015-06-07
6447131,2015-06-14
6447131,2015-06-21
6447131,2015-06-23
6447131,2015-07-01
6447131,2015-07-08
6447131,2015-07-12
6447131,2015-07-14
6447131,2015-07-21
6447131,2015-07-29
6447131,2015-08-07
6447131,2015-08-09
6447131,2015-08-13
6447131,2015-08-16
6447131,2015-08-20
6447131,2015-08-22
6447131,2015-08-25
6447131,2015-08-30
6447131,2015-09-11
6447131,2015-09-18
6447131,2015-09-21
6447131,2015-09-26
6447131,2015-09-28
6447131,2015-10-05
6447131,2015-10-08
6447131,2015-10-12
6447131,2015-10-18
6447131,2015-10-21
6447131,2015-10-26
6447131,2015-10-29
6447131,2015-11-02
6447131,2015-11-08
6447131,2015-11-28
6447131,2015-12-03
6447131,2015-12-15
6447131,2015-12-31
6447131,2016-02-14
6447131,2016-02-20
6447131,2016-02-28
6447131,2016-03-08
6447131,2016-03-13
6447131,2016-03-17
6447131,2016-03-20
6447131,2016-04-04
6447131,2016-04-06
6447131,2016-05-02
6447131,2016-05-17
6447131,2016-05-23
6447131,2016-05-27
6447131,2016-05-30
6447131,2016-06-06
6447131,2016-06-09
6447131,2016-06-15
6447131,2016-06-19
6447131,2016-06-22
6447131,2016-06-25
6447131,2016-07-11
6447131,2016-07-16
6447131,2016-07-22
6447131,2016-07-24
6447131,2016-07-28
6447131,2016-08-07
6447131,2016-08-31
6447131,2016-09-06
6447131,2016-09-12
6447131,2016-09-15
